path,file_name,status
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-20jWH9MjwmbBKFjhi7KkMYZn9bk1-cough-heavy.wav,neg-20jWH9MjwmbBKFjhi7KkMYZn9bk1-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-229rWq0xWbfGANPmsv6F39xhjnS2-cough-heavy.wav,neg-229rWq0xWbfGANPmsv6F39xhjnS2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-22oBvWaWwBhbdNfWoshbse1qZ4q2-cough-heavy.wav,neg-22oBvWaWwBhbdNfWoshbse1qZ4q2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-269e2kDksfRXKVHNXf4ACl9JUVm1-cough-heavy.wav,neg-269e2kDksfRXKVHNXf4ACl9JUVm1-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-26xevAvhh4PSIz1ls0QAwwfz89i1-cough-heavy.wav,neg-26xevAvhh4PSIz1ls0QAwwfz89i1-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-2ACkagjqT6NFG3zysVS1cfoL4Ad2-cough-heavy.wav,neg-2ACkagjqT6NFG3zysVS1cfoL4Ad2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-2BdU00Hv7XWhJQOz0TiyeLtvbAG3-cough-heavy.wav,neg-2BdU00Hv7XWhJQOz0TiyeLtvbAG3-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-2bQap3Ev6AYxMG1p45w4TJ0DrBL2-cough-heavy.wav,neg-2bQap3Ev6AYxMG1p45w4TJ0DrBL2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-2csA9O1LIDQd55vbgSb3Nbva2UE3-cough-heavy.wav,neg-2csA9O1LIDQd55vbgSb3Nbva2UE3-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-2DlLebpOzxaURwfwyo2fZiWIF1Z2-cough-heavy.wav,neg-2DlLebpOzxaURwfwyo2fZiWIF1Z2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-2j94Kg8TewQwjwbrRyto6seGsut1-cough-heavy.wav,neg-2j94Kg8TewQwjwbrRyto6seGsut1-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-2JEOCn5AtuQh5Skzhzf5ASuIC9z1-cough-heavy.wav,neg-2JEOCn5AtuQh5Skzhzf5ASuIC9z1-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-2jFheyh8bLO5peh0HPYGYjH5N9x2-cough-heavy.wav,neg-2jFheyh8bLO5peh0HPYGYjH5N9x2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-2jy59FeBfYd59GJ6zn6PvLGloD83-cough-heavy.wav,neg-2jy59FeBfYd59GJ6zn6PvLGloD83-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-2Kc88N5ZQKXucjghAP4Jzq0Dnej2-cough-heavy.wav,neg-2Kc88N5ZQKXucjghAP4Jzq0Dnej2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-2n0fnSeTNiWvPi7aLxRrFsCGU8D2-cough-heavy.wav,neg-2n0fnSeTNiWvPi7aLxRrFsCGU8D2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-2owO9U3KZ8TqQDrOx6UhOiA2OW43-cough-heavy.wav,neg-2owO9U3KZ8TqQDrOx6UhOiA2OW43-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-2suYua5dbdh2cSreNFm8flktMEc2-cough-heavy.wav,neg-2suYua5dbdh2cSreNFm8flktMEc2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-2TkAK2YVkYS7Ux3hAPBUgYgg9DI3-cough-heavy.wav,neg-2TkAK2YVkYS7Ux3hAPBUgYgg9DI3-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-2TOBsGCz6ZUYjZ1DKt3C0ae2VlZ2-cough-heavy.wav,neg-2TOBsGCz6ZUYjZ1DKt3C0ae2VlZ2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-2wrPt2jccQdBHxWGghBMypnXxHE3-cough-heavy.wav,neg-2wrPt2jccQdBHxWGghBMypnXxHE3-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-2XgDqzQkqLX9SbmSHfbqdRxSmRD2-cough-heavy.wav,neg-2XgDqzQkqLX9SbmSHfbqdRxSmRD2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-2zAfpSxYt0O6Bl7qwUhicdCoyY42-cough-heavy.wav,neg-2zAfpSxYt0O6Bl7qwUhicdCoyY42-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-2zDWjtjSxeUuy2or5XThZNSzvwO2-cough-heavy.wav,neg-2zDWjtjSxeUuy2or5XThZNSzvwO2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-33uBb3ZF1NekffyAZpRdmyP0KHH2-cough-heavy.wav,neg-33uBb3ZF1NekffyAZpRdmyP0KHH2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-34FItWuiLofMlaG1BmqHWVgHelh2-cough-heavy.wav,neg-34FItWuiLofMlaG1BmqHWVgHelh2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-38CylWLQxybGkrRABrmg63KnAJd2-cough-heavy.wav,neg-38CylWLQxybGkrRABrmg63KnAJd2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-38kz9bimrcUUgifY8S27MVR89eN2-cough-heavy.wav,neg-38kz9bimrcUUgifY8S27MVR89eN2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-3bcZt9qehyWmDKvJeohIgrEwUsL2-cough-heavy.wav,neg-3bcZt9qehyWmDKvJeohIgrEwUsL2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-3BUB0leQxthtm7CndU3zJdUktrK2-cough-heavy.wav,neg-3BUB0leQxthtm7CndU3zJdUktrK2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-3CMQ3nCRdaU5K8pfUiqOpzUgQRz2-cough-heavy.wav,neg-3CMQ3nCRdaU5K8pfUiqOpzUgQRz2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-3FD9salx6KQf114qJSSvW74Ffi63-cough-heavy.wav,neg-3FD9salx6KQf114qJSSvW74Ffi63-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-3fKAFFPrGTZTay5GlkoipIjRUPL2-cough-heavy.wav,neg-3fKAFFPrGTZTay5GlkoipIjRUPL2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-3Hi3v8KLYxXvAp9v1fuhKtaU44G2-cough-heavy.wav,neg-3Hi3v8KLYxXvAp9v1fuhKtaU44G2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-3JXWfUZsCThwlwp2VuuS0LsfrXD2-cough-heavy.wav,neg-3JXWfUZsCThwlwp2VuuS0LsfrXD2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-3k5Rnc8QjVP7LRKe0SV3R8WsfQh2-cough-heavy.wav,neg-3k5Rnc8QjVP7LRKe0SV3R8WsfQh2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-3LCqXTY14jROmsMpG3XkEiMJ9cD3-cough-heavy.wav,neg-3LCqXTY14jROmsMpG3XkEiMJ9cD3-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-3oM1GutSzARkQnaiMdIUMOSczz42-cough-heavy.wav,neg-3oM1GutSzARkQnaiMdIUMOSczz42-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-3OQBJD8fnBepqWPGQT3eTozrhLn1-cough-heavy.wav,neg-3OQBJD8fnBepqWPGQT3eTozrhLn1-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-3PIiY2eRLVUN4Tba0a8ZN5W6frA3-cough-heavy.wav,neg-3PIiY2eRLVUN4Tba0a8ZN5W6frA3-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-3RBbwztykUWGLJ5UmBZoL5pqOtA3-cough-heavy.wav,neg-3RBbwztykUWGLJ5UmBZoL5pqOtA3-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-3rQH10GnP9UFC6WD8iVbwZLI75K2-cough-heavy.wav,neg-3rQH10GnP9UFC6WD8iVbwZLI75K2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-3VCMGx9M1tTUiEcjERCBG6iC1Ko1-cough-heavy.wav,neg-3VCMGx9M1tTUiEcjERCBG6iC1Ko1-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-3Vqysidm4ihlWFBQPErMAClnMbu2-cough-heavy.wav,neg-3Vqysidm4ihlWFBQPErMAClnMbu2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-3VWhvtBFHKMgEKxlXzMYeg5NeBN2-cough-heavy.wav,neg-3VWhvtBFHKMgEKxlXzMYeg5NeBN2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-3W9lHLbMzRVftjy3sxNnXwOTy6q1-cough-heavy.wav,neg-3W9lHLbMzRVftjy3sxNnXwOTy6q1-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-3xebjLX0tvTb7LwpMw7QiNixBln2-cough-heavy.wav,neg-3xebjLX0tvTb7LwpMw7QiNixBln2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-3YsglsCX5US6WkSzHZAgt5F1C1y1-cough-heavy.wav,neg-3YsglsCX5US6WkSzHZAgt5F1C1y1-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-466aPruIIbOEG3V1IaKzu5O8kun2-cough-heavy.wav,neg-466aPruIIbOEG3V1IaKzu5O8kun2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-48PWPg1zZZS9UbuHspwNMsiOfep1-cough-heavy.wav,neg-48PWPg1zZZS9UbuHspwNMsiOfep1-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-49Ih3xxOmCT53KfYuC2BKGvSAi13-cough-heavy.wav,neg-49Ih3xxOmCT53KfYuC2BKGvSAi13-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-4achmXwhZ6UIFduMW6ShHrJpRPV2-cough-heavy.wav,neg-4achmXwhZ6UIFduMW6ShHrJpRPV2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-4AF7pgiASsYQQOw11X2wOFdFJjm1-cough-heavy.wav,neg-4AF7pgiASsYQQOw11X2wOFdFJjm1-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-4aI0r8RKKtcp2MopsUZjtA6ldKx2-cough-heavy.wav,neg-4aI0r8RKKtcp2MopsUZjtA6ldKx2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-4atnIFwUK3ZZTiWezgLwrvHHOzT2-cough-heavy.wav,neg-4atnIFwUK3ZZTiWezgLwrvHHOzT2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-4BsVbbiOh1a5X9UgYOIPOj3Hsi62-cough-heavy.wav,neg-4BsVbbiOh1a5X9UgYOIPOj3Hsi62-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-4drDZUlQcteX5StlFT2CXEL0N0L2-cough-heavy.wav,neg-4drDZUlQcteX5StlFT2CXEL0N0L2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-4e9u1T1conYlXIQp89SQRgMPScY2-cough-heavy.wav,neg-4e9u1T1conYlXIQp89SQRgMPScY2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-4EAxuOcgN5d81JCmqo2YxXlxYNL2-cough-heavy.wav,neg-4EAxuOcgN5d81JCmqo2YxXlxYNL2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-4gkSRZ0IWxVAOJSuVEFhQqrzIYx1-cough-heavy.wav,neg-4gkSRZ0IWxVAOJSuVEFhQqrzIYx1-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-4h4p5SvPlHaV60UB1wA0uzaQwMt1-cough-heavy.wav,neg-4h4p5SvPlHaV60UB1wA0uzaQwMt1-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-4kto18R8RwXJ0C7c0oCORNU4GZz2-cough-heavy.wav,neg-4kto18R8RwXJ0C7c0oCORNU4GZz2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-4mg0uaY0GYTtgo4hvP2APxs7zhL2-cough-heavy.wav,neg-4mg0uaY0GYTtgo4hvP2APxs7zhL2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-4pSWWWdAaUd7s2dh6eXaaXeSLIO2-cough-heavy.wav,neg-4pSWWWdAaUd7s2dh6eXaaXeSLIO2-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-4pzyamXuTgfmgVGi39RXWSfNb213-cough-heavy.wav,neg-4pzyamXuTgfmgVGi39RXWSfNb213-cough-heavy.wav,neg
D:\Mata Kuliah\Tesis\Data\Coswara-Data\Copy\covid\heavy\neg\neg-4qfhsE8JMrP67YOKBSgnbOIPlKK2-cough-heavy.wav,neg-4qfhsE8JMrP67YOKBSgnbOIPlKK2-cough-heavy.wav,neg
